ak,anchorage borough,0
ak,fairbanks north star borough,0
ak,juneau borough,0
al,autauga county,0
al,cleburne county,0
al,cullman county,0
al,dale county,0
al,elmore county,0
al,houston county,0
al,jefferson county,0
al,limestone county,0
al,lowndes county,0
al,madison county,0
al,mobile county,0
al,pickens county,0
al,shelby county,0
ar,benton county,0
ar,bradley county,0
ar,craighead county,0
ar,crittenden county,0
ar,jefferson county,0
ar,mississippi county,1
ar,phillips county,0
ar,pulaski county,0
ar,saline county,0
ar,st. francis county,0
ar,stone county,0
ar,van buren county,0
ar,washington county,0
az,coconino county,1
az,gila county,0
az,la paz county,1
az,maricopa county,1
az,pima county,0
az,pinal county,0
ca,alameda county,0
ca,butte county,0
ca,contra costa county,0
ca,fresno county,0
ca,imperial county,0
ca,kern county,2
ca,kings county,0
ca,lake county,0
ca,los angeles county,3
ca,madera county,0
ca,monterey county,0
ca,napa county,0
ca,orange county,0
ca,placer county,0
ca,riverside county,0
ca,sacramento county,0
ca,san bernardino county,1
ca,san diego county,0
ca,san joaquin county,0
ca,santa barbara county,1
ca,santa clara county,0
ca,shasta county,1
ca,solano county,0
ca,stanislaus county,0
ca,tehama county,0
ca,tulare county,0
ca,ventura county,1
ca,yolo county,0
ca,yuba county,0
co,adams county,0
co,arapahoe county,0
co,denver county,0
co,douglas county,0
co,eagle county,0
co,el paso county,0
co,garfield county,0
co,jefferson county,0
co,larimer county,0
co,las animas county,0
co,pueblo county,1
co,weld county,1
ct,hartford county,1
ct,new london county,0
dc,district of columbia county,0
de,new castle county,0
de,sussex county,0
fl,bay county,0
fl,brevard county,0
fl,broward county,0
fl,charlotte county,0
fl,clay county,0
fl,duval county,0
fl,escambia county,0
fl,gulf county,0
fl,hillsborough county,0
fl,indian river county,0
fl,jackson county,0
fl,lake county,0
fl,leon county,0
fl,marion county,0
fl,miami-dade county,0
fl,okaloosa county,0
fl,orange county,0
fl,palm beach county,0
fl,pinellas county,0
fl,polk county,0
fl,santa rosa county,0
fl,sarasota county,0
fl,st. lucie county,0
fl,sumter county,0
fl,volusia county,0
fl,walton county,0
ga,atkinson county,0
ga,carroll county,0
ga,chatham county,0
ga,cherokee county,0
ga,clarke county,0
ga,clayton county,0
ga,columbia county,0
ga,dekalb county,0.005209622
ga,floyd county,0
ga,fulton county,0.994790378
ga,gwinnett county,0
ga,hall county,0
ga,henry county,0
ga,lumpkin county,0
ga,mcintosh county,0
ga,newton county,0
ga,richmond county,0
ga,rockdale county,0
ga,tattnall county,1
ga,troup county,0
ga,walton county,0
ga,wheeler county,1
ga,whitfield county,0
hi,honolulu county,2
hi,kauai county,0
ia,chickasaw county,0
ia,dallas county,0
ia,des moines county,0
ia,floyd county,0
ia,lee county,0
ia,polk county,0
ia,pottawattamie county,0
ia,warren county,0
id,ada county,0
id,bonneville county,0
id,canyon county,0
id,franklin county,0
id,gooding county,0
id,jefferson county,0
id,kootenai county,0
il,cook county,0
il,dupage county,0
il,kane county,0
il,kendall county,0
il,lake county,0
il,macoupin county,0
il,will county,0
in,clark county,0
in,dearborn county,0
in,floyd county,0
in,henry county,0
in,huntington county,0
in,jackson county,0
in,lake county,0
in,lawrence county,0
in,marion county,0
in,porter county,0
in,randolph county,0
in,st. joseph county,0
in,vanderburgh county,0
in,washington county,0
ks,labette county,0
ks,saline county,0
ks,sedgwick county,0
ks,wyandotte county,0
ky,bath county,0
ky,calloway county,0
ky,carter county,0
ky,grayson county,0
ky,jackson county,0
ky,jefferson county,0
ky,jessamine county,0
ky,oldham county,0
ky,perry county,0
ky,todd county,0
ky,wolfe county,0
la,beauregard parish,0
la,bossier parish,0
la,caddo parish,0
la,calcasieu parish,0
la,east baton rouge parish,1
la,east feliciana parish,1
la,jefferson parish,0
la,morehouse parish,0
la,orleans parish,0
la,st. helena parish,0
la,st. tammany parish,0
la,vernon parish,0
la,west baton rouge parish,1
ma,suffolk county,0
ma,worcester county,0
md,anne arundel county,0
md,baltimore city county,0.988825633
md,baltimore county,0.011174367
md,carroll county,0
md,cecil county,0
md,frederick county,0
md,harford county,0
md,montgomery county,0
md,prince george's county,0
me,androscoggin county,0
me,cumberland county,0
me,york county,0
mi,calhoun county,0
mi,charlevoix county,0
mi,genesee county,0
mi,huron county,0
mi,jackson county,0
mi,kalamazoo county,1
mi,kent county,0
mi,monroe county,0.002915012
mi,otsego county,0
mi,st. joseph county,0
mi,wayne county,0.997084988
mn,anoka county,0
mn,dakota county,0
mn,douglas county,0
mn,freeborn county,0
mn,hennepin county,1
mn,ramsey county,0
mn,st. louis county,0
mn,washington county,0
mo,barton county,0
mo,callaway county,0
mo,cass county,0
mo,christian county,0
mo,clay county,0
mo,greene county,0
mo,jackson county,0
mo,jasper county,0.978468826
mo,newton county,0.021531174
mo,pemiscot county,0
mo,pettis county,0
mo,platte county,0
mo,st. charles county,0
mo,st. francois county,0
mo,st. louis city county,1
mo,st. louis county,0
mo,texas county,0
mo,wright county,0
ms,copiah county,0
ms,desoto county,0
ms,forrest county,0
ms,hancock county,0
ms,hinds county,0
ms,jackson county,0
ms,jefferson county,0
ms,lamar county,0
ms,lincoln county,0
ms,monroe county,0
ms,neshoba county,0
ms,pearl river county,0
ms,pontotoc county,0
ms,rankin county,0
ms,simpson county,0
ms,stone county,0
ms,washington county,0
mt,cascade county,0
mt,gallatin county,0
mt,missoula county,0
mt,toole county,0
mt,yellowstone county,0
nc,bladen county,0
nc,brunswick county,0
nc,caldwell county,0
nc,craven county,0
nc,cumberland county,0
nc,davidson county,0
nc,durham county,0
nc,forsyth county,0
nc,gaston county,0
nc,guilford county,0
nc,hertford county,0
nc,johnston county,0
nc,lee county,0
nc,lincoln county,0
nc,mecklenburg county,0
nc,nash county,0
nc,new hanover county,0
nc,onslow county,0
nc,orange county,0
nc,pitt county,0
nc,randolph county,0
nc,wake county,0
nc,watauga county,1
nc,wilson county,0
ne,dakota county,0
ne,douglas county,0
ne,hall county,0
ne,lancaster county,0
ne,sheridan county,0
nh,belknap county,0
nh,hillsborough county,0
nj,burlington county,0
nj,essex county,1
nj,gloucester county,0
nj,hudson county,0
nj,mercer county,0
nj,monmouth county,0
nj,passaic county,0
nm,bernalillo county,0
nm,colfax county,0
nm,dona ana county,0
nm,eddy county,0
nm,lea county,0
nm,otero county,0
nm,san juan county,0
nm,sandoval county,0
nm,valencia county,0
nv,carson city county,0
nv,clark county,1
nv,lyon county,0
nv,nye county,0
nv,washoe county,0
ny,bronx county,0
ny,broome county,0
ny,greene county,0
ny,hamilton county,0
ny,kings county,0
ny,nassau county,0
ny,new york county,0
ny,oneida county,0
ny,onondaga county,0
ny,orange county,1
